Mechanism,Method,Iteration,Execution_Time,Train_MAE,Train_RMSE,Train_R2,Train_Correlation,Train_Distribution_similarity,Test_MAE,Test_RMSE,Test_R2,Test_Correlation,Test_Distribution_similarity,Hyperparameters,Missing_Rate
MAR,EM,3,2.023521,2.871005772369376,7.3485356773559625,0.8790716550499196,0.9376932408396912,0.6963174257057023,3.709816599627718,9.166402517970162,0.8124787625543844,0.9014100403038657,0.40544917087586274,"{'max_iter': 50, 'tolerance': 0.001}",0.4
MNAR,Mean,1,0.005666,3.9887678372526287,9.075720459851183,0.822313666791452,0.9130184016516034,0.3758154516277623,3.6731646779675806,8.97994125635229,0.8289409927550103,0.9120700011276152,0.34051536658040127,{'strategy': 'mean'},0.1
MNAR,Median,1,0.008118,3.616282949616283,8.863176023444186,0.8305386925884921,0.9113693642890149,0.5630444182748594,3.411227154046997,9.158382996592332,0.8220751703225955,0.9085832421707208,0.5247717022689621,{'strategy': 'median'},0.1
MNAR,KNN,1,0.369593,2.7766433099766434,6.3089520690478285,0.9141369602207898,0.9564951946296869,0.715652119122743,2.610966057441253,6.095651833838065,0.9211794859960869,0.9599846403377238,0.6598747981000448,"{'n_neighbors': 5, 'weights': 'uniform'}",0.1
MNAR,MICE,1,2.333648,2.7742518243175662,6.702117517481934,0.9031017617591174,0.9524165575004399,0.672777874263181,2.4098352073141083,6.073443822975633,0.9217527661692919,0.9613109232965591,0.6199156792543712,"{'max_iter': 10, 'n_nearest_features': 10}",0.1
MNAR,MissForest,1,283.081421,2.258214881548215,5.636571890432104,0.9314635027767375,0.9665738819208752,0.7443131009912618,2.0137206266318537,5.2361156077729465,0.9418409358790335,0.971386856069486,0.6964438406354738,"{'n_estimators': 100, 'max_iter': 5}",0.1
MNAR,EM,1,2.910582,2.393758426934581,6.1738218877193685,0.9177757357835108,0.95940831807723,0.7187210874279226,3.65827232994415,8.967309062960151,0.8294219158595015,0.9120892122666376,0.3447170472526703,"{'max_iter': 50, 'tolerance': 0.001}",0.1
MNAR,Mean,2,0.005632,3.995915202399033,9.005759542699032,0.8259591177819556,0.9141924497027554,0.3745484361223723,4.079754705384425,10.410807383904093,0.8081035407420155,0.8998928886899842,0.33442903398958945,{'strategy': 'mean'},0.1
MNAR,Median,2,0.007982,3.6801495581237256,8.818530795098038,0.8331204754073289,0.912914929182816,0.5711736461845238,3.7702182284980745,10.856929307695514,0.7913049449665359,0.8951772132429704,0.5099045768728112,{'strategy': 'median'},0.1
MNAR,KNN,2,0.372192,2.693881713120326,5.722621990601401,0.9297250248023263,0.9643082101540238,0.7163845151789329,2.9979460847240054,7.872504596787744,0.8902703524041751,0.944143788923681,0.6444998030070456,"{'n_neighbors': 5, 'weights': 'uniform'}",0.1
MNAR,MICE,2,2.318353,2.681193783311927,5.988616451730239,0.9230402620433849,0.9613830670603686,0.6793988090402249,2.736070629685671,7.014424842908119,0.9128871402199644,0.956257697178583,0.6314667435177779,"{'max_iter': 10, 'n_nearest_features': 10}",0.1
MNAR,MissForest,2,284.084409,2.1829945615227735,5.266048886039358,0.9404913147828985,0.971015026335134,0.7307973730674264,2.3488061617458285,7.029260191846128,0.9125182671203523,0.9572903046128228,0.6880472244676961,"{'n_estimators': 100, 'max_iter': 5}",0.1
MNAR,EM,2,1.954025,2.277798558701991,5.7175530312939875,0.9298494653906612,0.9651055039811727,0.7164927380752971,4.071315713135281,10.439513345350658,0.8070438406409273,0.8992858930452213,0.33442903398958945,"{'max_iter': 50, 'tolerance': 0.001}",0.1
MNAR,Mean,3,0.005586,3.852537266287751,9.127022051400221,0.8239566195288055,0.9100529074220219,0.36416868470358754,3.7562923078309405,8.407249759543996,0.8449958781936371,0.9267562567204982,0.36121128407710135,{'strategy': 'mean'},0.1
MNAR,Median,3,0.008026,3.6260940032414912,9.210631761134632,0.8207164928862669,0.9068807057401058,0.5553342531272909,3.2559366754617414,8.024862421658302,0.8587753395769542,0.9267041031610819,0.5289337996580938,{'strategy': 'median'},0.1
MNAR,KNN,3,0.372678,2.7114100486223665,6.334206229476308,0.9152097534702652,0.9569126193986872,0.7145331585165299,2.6358839050131926,6.48170146071674,0.9078673853807826,0.9529334316159781,0.6821345542198787,"{'n_neighbors': 5, 'weights': 'uniform'}",0.1
MNAR,MICE,3,2.340018,2.694208837905386,6.388508346070546,0.9137497360352598,0.9563527007246563,0.6755128760386404,2.4329558841809553,6.195911080077805,0.9158128706964175,0.9585109404603647,0.6450797913172139,"{'max_iter': 10, 'n_nearest_features': 10}",0.1
MNAR,MissForest,3,280.255638,2.1396693679092382,5.408924865532192,0.9381722563726222,0.9690423633008223,0.7500432969889672,2.0004089709762534,5.7509953824692,0.9274693806879086,0.9673337568933237,0.7150537996379042,"{'n_estimators': 100, 'max_iter': 5}",0.1
MNAR,EM,3,2.885952,2.25667234102627,5.589221044210789,0.9339817404127929,0.96679488391168,0.7180667751384573,3.740478113678862,8.381069349254824,0.8459597494113004,0.926777458964221,0.36121128407710135,"{'max_iter': 50, 'tolerance': 0.001}",0.1
MNAR,Mean,1,0.005666,3.8994664105045715,8.740305980516176,0.8376985932681569,0.9195668603492584,0.36889513068118995,3.70785594678732,8.637588223165194,0.8382062605304466,0.9197081349651587,0.36264550964622644,{'strategy': 'mean'},0.2
MNAR,Median,1,0.008052,3.588594033294874,8.667835162740412,0.8403789004617602,0.9171298113756011,0.5542237015561665,3.398064516129032,8.582991432798,0.8402451402146827,0.917219327396363,0.5481004041870248,{'strategy': 'median'},0.2
MNAR,KNN,1,0.438939,2.8148837975935392,6.6758162174457425,0.9053157474528524,0.951700468040637,0.7121505718002782,2.548,5.459667956345732,0.9353588339663638,0.9674045559552499,0.6925023830806292,"{'n_neighbors': 5, 'weights': 'uniform'}",0.2
MNAR,MICE,1,2.28165,2.8139403318229945,6.513009185561858,0.9098776740019989,0.9562258367947268,0.6695042339729163,2.516163406237809,5.721238270889349,0.9290166011555241,0.9657859019120145,0.6383472795683702,"{'max_iter': 10, 'n_nearest_features': 10}",0.2
MNAR,MissForest,1,283.749377,2.2349892863029504,5.712079072440877,0.9306801790607895,0.9663491756510268,0.7498919477604018,2.080374193548387,5.132540969778186,0.9428729800116833,0.9723033658119141,0.7286221359171936,"{'n_estimators': 100, 'max_iter': 5}",0.2
MNAR,EM,1,18.620479,3.1333930474818885,8.820901927221593,0.8346915713321003,0.9230635908232891,0.7530261749359689,3.678988502477224,8.600307522832036,0.8395998826546166,0.91971448488866,0.36655707427207673,"{'max_iter': 50, 'tolerance': 0.001}",0.2
MNAR,Mean,2,0.005764,3.8577942031551746,8.848455649331463,0.8290888650755462,0.9153178596880516,0.36324839196015957,4.189796032084565,10.461134370346288,0.7968213100568717,0.8939054879621339,0.34963141463419234,{'strategy': 'mean'},0.2
MNAR,Median,2,0.00811,3.555592935239697,8.729386388029933,0.833657648987669,0.9133032953652971,0.5693081588734363,3.8800786369593707,10.666977250830001,0.7887467823723676,0.8907687520459473,0.5409033789349087,{'strategy': 'median'},0.2
MNAR,KNN,2,0.438274,2.685483599663583,6.173782708780712,0.9167971732480733,0.9575612758526935,0.7217779377702906,2.907470511140236,7.3722230260622625,0.8990938758757536,0.9485297131249799,0.6756199477026013,"{'n_neighbors': 5, 'weights': 'uniform'}",0.2
MNAR,MICE,2,2.288816,2.609021974398309,6.3001404057843375,0.913356525865203,0.9571064204573263,0.6640849862455862,2.9951608438450443,8.178547260144232,0.8758139167474001,0.9370696930805092,0.6382721766642805,"{'max_iter': 10, 'n_nearest_features': 10}",0.2
MNAR,MissForest,2,285.105708,2.1551169049621532,5.484919447509565,0.9343286553305785,0.968147331313822,0.7460743952330358,2.4053800786369597,6.830145965177878,0.9133875019341244,0.9567153868382471,0.7152232215521694,"{'n_estimators': 100, 'max_iter': 5}",0.2
MNAR,EM,2,20.599245,3.1704327090407016,9.171253923096254,0.8163914770423608,0.9134205309745089,0.7572667424399179,4.153380413727557,10.444058991349658,0.7974840530356656,0.893883461367783,0.3523765692998321,"{'max_iter': 50, 'tolerance': 0.001}",0.2
MNAR,Mean,3,0.005838,3.905830789336151,9.103919092940448,0.8239501190868177,0.9127780316865178,0.3594665736403243,3.8588055316525636,8.438625059210453,0.828540097222821,0.9235090802104811,0.35206752953524145,{'strategy': 'mean'},0.2
MNAR,Median,3,0.008171,3.580769230769231,8.982026515621753,0.8286328309659455,0.9105800050972935,0.560955442419151,3.333119383825417,7.852989749787629,0.8515127198286011,0.92325845089854,0.5508549796736592,{'strategy': 'median'},0.2
MNAR,KNN,3,0.453117,2.7392307692307694,6.544003514418882,0.9090367425112404,0.9535410338106045,0.7090739304929972,2.5670089858793324,6.171558850021698,0.9082916371750852,0.9531005126803148,0.7041692943239309,"{'n_neighbors': 5, 'weights': 'uniform'}",0.2
MNAR,MICE,3,2.271703,2.3962635713452944,5.80294424867419,0.9284720541704142,0.9642320953841919,0.6797550513785027,2.25539748372842,5.891490338691392,0.9164263190380153,0.9604141904722578,0.6730048861997493,"{'max_iter': 10, 'n_nearest_features': 10}",0.2
MNAR,MissForest,3,280.065467,2.1681112929623567,5.338436186424849,0.9394649273293842,0.9702381652346734,0.7546469160174867,2.0675288831835688,5.4390561471179835,0.9287694536778253,0.9668508098969307,0.7376297809319494,"{'n_estimators': 100, 'max_iter': 5}",0.2
MNAR,EM,3,15.733322,3.0918520379181698,8.267741417805402,0.8548046436274143,0.9318823123806274,0.7521279724905525,3.813419677381369,8.359174703931728,0.8317535167968045,0.923614743265306,0.35589978944092304,"{'max_iter': 50, 'tolerance': 0.001}",0.2
MNAR,Mean,1,0.005901,3.966072444752845,9.101441166475086,0.8313112404057478,0.9160268444049432,0.36391055404196004,3.8268170408408326,8.888213859328252,0.8329290785796593,0.9172143640465885,0.35412359565088625,{'strategy': 'mean'},0.3
MNAR,Median,1,0.008188,3.650737722968509,9.071846142025121,0.8324065023759492,0.913004498705373,0.5510580484883512,3.5231301340250756,8.846996505491559,0.8344750032480743,0.9141728295955955,0.537017021951413,{'strategy': 'median'},0.3
MNAR,KNN,1,0.49501,2.9110328121559133,6.932064717732071,0.9021431954827271,0.9499036150990013,0.7061243289586037,2.730350194552529,6.5391451558124265,0.9095697289780559,0.9541313647965199,0.6890035049305395,"{'n_neighbors': 5, 'weights': 'uniform'}",0.3
MNAR,MICE,1,2.243675,2.8480340558322452,7.133127889682631,0.8963842359605656,0.9496690728853237,0.694207218331715,2.6782690639584485,6.65494758256938,0.9063384900712679,0.9545949198845556,0.658352238118615,"{'max_iter': 10, 'n_nearest_features': 10}",0.3
MNAR,MissForest,1,276.222963,2.36980786170447,6.218119625714522,0.9212620763034495,0.9611927567653993,0.7531647749651419,2.236111111111111,5.689281492204061,0.9315479087043629,0.9662927929670281,0.7367464561881196,"{'n_estimators': 100, 'max_iter': 5}",0.3
MNAR,EM,1,3.317248,2.875089830971719,7.457446865433757,0.8867479301834926,0.9453622609811607,0.7427032002163756,3.7837956369072963,8.831157915285548,0.8350671445062762,0.9173171540743401,0.3597761973047826,"{'max_iter': 50, 'tolerance': 0.001}",0.3
MNAR,Mean,2,0.005724,3.920159031994937,8.889868318917054,0.8277913335002259,0.9167393252545851,0.3584109544737879,4.008661946615908,9.703374197869682,0.8107502921370878,0.9039251416047841,0.35423384755787457,{'strategy': 'mean'},0.3
MNAR,Median,2,0.008113,3.580979178390546,8.638718771590577,0.8373840952484122,0.9151514458229113,0.5565049119116388,3.669736842105263,9.653446798305739,0.8126927993449736,0.9021137745254086,0.5407979433696791,{'strategy': 'median'},0.3
MNAR,KNN,2,0.484066,2.7656949915588074,6.30406716354419,0.9134023691529503,0.9561252750477119,0.7053316212895322,2.88,7.329730374878809,0.892014446898767,0.9445966856392585,0.6844265895370062,"{'n_neighbors': 5, 'weights': 'uniform'}",0.3
MNAR,MICE,2,2.47759,2.712149569220277,6.513598622952384,0.9075501237517473,0.9546962732695085,0.6672097146529798,2.896736067907522,7.466110603706437,0.8879586077008886,0.9436917585734574,0.6552874217406512,"{'max_iter': 10, 'n_nearest_features': 10}",0.3
MNAR,MissForest,2,276.219316,2.2375137872819355,5.6262034615812295,0.9310244432107001,0.9669277862965873,0.7489318031198618,2.3699780701754385,6.78492719000611,0.9074705370549772,0.9537814047704891,0.7433698499984727,"{'n_estimators': 100, 'max_iter': 5}",0.3
MNAR,EM,2,3.970977,2.711865486916267,7.132056213013873,0.8891606774419699,0.9458730224810293,0.7436592057157931,3.9439033374044916,9.632978363702412,0.8134862611473814,0.9040927903483563,0.35886107319079374,"{'max_iter': 50, 'tolerance': 0.001}",0.3
MNAR,Mean,3,0.00569,3.8713436847674547,8.815977565489296,0.8301712381522302,0.9178626811814661,0.36287047976586106,3.8756806651836495,8.61515427168662,0.8315684203827243,0.9228614590513045,0.34703022862325894,{'strategy': 'mean'},0.3
MNAR,Median,3,0.008301,3.5251357220412594,8.606181968688317,0.8381579615868973,0.9156523309824555,0.5535233963762927,3.4348958333333335,8.124091829586588,0.8502223364279786,0.9222182118433098,0.542818976187466,{'strategy': 'median'},0.3
MNAR,KNN,3,0.492221,2.7991205211726387,6.552210839390162,0.9061906734078181,0.9520854986599473,0.7059762183602755,2.6630208333333334,6.072275909592895,0.9163240990099704,0.9573744669966247,0.7043855645689061,"{'n_neighbors': 5, 'weights': 'uniform'}",0.3
MNAR,MICE,3,2.349003,2.5752526410467276,6.182886999760391,0.9164679943393333,0.9591670702255102,0.6717013891931203,2.446422696485925,6.094543796036589,0.9157092712407707,0.9584593807938572,0.6712688197947043,"{'max_iter': 10, 'n_nearest_features': 10}",0.3
MNAR,MissForest,3,274.394052,2.2498469055374595,5.593365448084956,0.9316376975607762,0.9666265812836902,0.7647793084007207,2.255078125,6.063999750061836,0.9165520343629945,0.9618110375656369,0.7494062321537677,"{'n_estimators': 100, 'max_iter': 5}",0.3
MNAR,EM,3,3.786822,2.773763059968435,7.246130524648031,0.885268519936534,0.9453830696672822,0.7467000390525678,3.8144702174222322,8.483953852207597,0.8366594554233822,0.9229800175035633,0.3478238794169096,"{'max_iter': 50, 'tolerance': 0.001}",0.3
MNAR,Mean,1,0.006045,4.078582729361658,9.50967840299943,0.8151994336185009,0.9087375025470857,0.35918318986420994,3.9192619321449467,9.189527223949307,0.8229493128340641,0.9132242582947405,0.3497145417694255,{'strategy': 'mean'},0.4
MNAR,Median,1,0.008552,3.7331159180977544,9.369542665232613,0.8206057892905476,0.906046029232042,0.5429912526470158,3.5841423948220066,9.051327925604534,0.8282345236123121,0.9103467437016601,0.5318282105118958,{'strategy': 'median'},0.4
MNAR,KNN,1,0.532938,3.013399933949802,7.213537711900033,0.8936669550325261,0.9454826330869109,0.7011992936505236,2.8388996763754046,6.803510420753939,0.9029540562239798,0.950499540433839,0.6917344863166802,"{'n_neighbors': 5, 'weights': 'uniform'}",0.4
MNAR,MICE,1,2.439027,2.840016125102553,6.822656008242645,0.9048785224653972,0.9536403342690224,0.679053262160415,2.80913419034924,6.8915622559893,0.9004258410542918,0.9515004695431591,0.6627676987699297,"{'max_iter': 10, 'n_nearest_features': 10}",0.4
MNAR,MissForest,1,268.520859,2.487519815059445,6.436676267340281,0.9153367431454853,0.9586787352587806,0.7633773810685414,2.434925566343042,6.607341792759252,0.908469712709846,0.9542897682966132,0.7399973536176107,"{'n_estimators': 100, 'max_iter': 5}",0.4
MNAR,EM,1,2.760532,2.890523555922906,7.348596931313638,0.8896479281141119,0.9461306083108524,0.7302089220827226,3.849202796760424,9.101152423887633,0.8263382972120406,0.9132509544228119,0.35660072425663203,"{'max_iter': 50, 'tolerance': 0.001}",0.4
MNAR,Mean,2,0.005805,3.9273346831743923,9.00559330233371,0.8285754935792773,0.9158476951648059,0.36049049738716277,4.090660322228135,9.599126808329311,0.8042326319699958,0.9044575796031797,0.3484460017399349,{'strategy': 'mean'},0.4
MNAR,Median,2,0.008331,3.592964824120603,8.843658108033946,0.8346850474838028,0.9137522482307793,0.5552030644138033,3.6728415481309957,9.35744055186957,0.8139665682175132,0.9023560671506117,0.5394944585737782,{'strategy': 'median'},0.4
MNAR,KNN,2,0.513756,2.832399284558385,6.450153224566846,0.9120596255494324,0.955397463023915,0.7070329686088468,3.003903407211379,7.4527263026166155,0.8819931578650082,0.939531353379847,0.6837266778086432,"{'n_neighbors': 5, 'weights': 'uniform'}",0.4
MNAR,MICE,2,2.434919,2.599025003165006,6.484795825818656,0.9111124652963533,0.9573878604672658,0.674877114501955,2.7947633168685857,7.152379690775655,0.8913129085467917,0.9464075104909386,0.6599944499859342,"{'max_iter': 10, 'n_nearest_features': 10}",0.4
MNAR,MissForest,2,270.106766,2.3645796780512733,6.002241277866195,0.9238490815144991,0.9639593197348281,0.7567178666227469,2.4796261991399273,6.945411622552123,0.897512046025428,0.9494399705833357,0.7448783458303753,"{'n_estimators': 100, 'max_iter': 5}",0.4
MNAR,EM,2,3.956435,2.676946419378372,6.576950376266324,0.9085681772748868,0.9556733322945792,0.7274649341257257,4.013350502153585,9.501738566189903,0.8081848092274662,0.9046093632951514,0.3512784157910738,"{'max_iter': 50, 'tolerance': 0.001}",0.4
MNAR,Mean,3,0.006129,3.936912119101492,8.947777867576782,0.8265465483901385,0.9176809487968586,0.3592711809590122,3.9004647301064677,8.619204371415359,0.8325902808246712,0.9250614855785754,0.34790272244236575,{'strategy': 'mean'},0.4
MNAR,Median,3,0.008355,3.5633704161516273,8.627684429053613,0.8387346505986806,0.9159701073269626,0.5487274233291279,3.4479132435096944,8.0188735632751,0.8550984461542931,0.9253217078601385,0.540448718665336,{'strategy': 'median'},0.4
MNAR,KNN,3,0.527266,2.8750638648537286,6.60330821934259,0.9055339629547389,0.9519191779826877,0.6945964034226393,2.664541570818271,6.085689997092886,0.9165423863532909,0.9575750591780802,0.6963431324016468,"{'n_neighbors': 5, 'weights': 'uniform'}",0.4
MNAR,MICE,3,2.365362,2.635979609000321,6.090943433277106,0.9196248695402317,0.9611631778267065,0.6700414514523557,2.4892495160218906,6.048981798654748,0.9175461637600466,0.9600959064788205,0.6666427911496652,"{'max_iter': 10, 'n_nearest_features': 10}",0.4
MNAR,MissForest,3,269.964188,2.3357923362175526,5.8364573371217965,0.9262008790141489,0.9650054113207851,0.7657434139183785,2.3223595136378576,5.867606797500069,0.9224166877335176,0.9635467279426965,0.7475338621029589,"{'n_estimators': 100, 'max_iter': 5}",0.4
MNAR,EM,3,3.386025,2.7959380156267417,7.212559950692208,0.8872980499794757,0.9463291658080194,0.7367939444403868,3.8060674142106934,8.421042346314945,0.8401995442850633,0.9253653182263862,0.3534969674067351,"{'max_iter': 50, 'tolerance': 0.001}",0.4
